Network;Species;Group;Kingdom;Phylum;Class;Order;Family;Genus;BodyWeight;FeedingMode;MetabolicCategory;TrophicLevel;FeedingType;Mobility;Environment;R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R12;R13;R14;R15;R16;R17;R18;R19;R20;R21;R22;R23;R24;R25;R26;R27;R28;R29;R30;Vulnerability;Generality
weddell;Thalassiosira gracilis;B;Plantae;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;2.57e-12;"primaryproducer";"primaryproducer";1;"primaryproducer";1;"pelagic";0;6539;0;2038;0;116;0;0;0;2485;0;0;720;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0
weddell;Mesonychoteuthis hamiltoni;I;Animalia;Mollusca;Cephalopoda;Teuthida;Cranchiidae;Mesonychoteuthis;110000;predator;"invertebrate";4.88;"carnivorous";3;"pelagic";18;461;51;11;44;9;22;1;50;142;3;82;11;6;0;0;0;4;0;0;0;0;0;0;0;14;0;0;0;0;20;9
weddell;Rossella antarctica;I;Animalia;Porifera;Hexactinellida;Lyssacinosida;Rossellidae;Rossella;12;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;4329;0;563;19;148;0;0;202;698;0;23;144;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;1
weddell;Bathydoris clavigera;I;Animalia;Mollusca;Gastropoda;Nudibranchia;Bathydorididae;Bathydoris;3.4;predator;"invertebrate";3.23;"omnivorous";2;"benthic";162;2780;981;228;434;112;0;0;403;172;28;84;118;0;35;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;26;20
weddell;Alomasoma belyaevi;I;Animalia;Echiura;Echiuroinea;Bonelliidae;Alomasoma;NA;0.57;deposit-feeder;"invertebrate";2;"detrivorous";2;"benthic";0;89;0;22;1;3;0;0;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
weddell;Euphausia superba;I;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;5.5;"predator";"invertebrate";2.28;"omnivorous";4;"pelagic";2376;2505;9;725;5859;128;0;0;4380;2914;463;753;794;0;33;6;0;0;0;0;0;0;0;0;11;0;0;0;0;0;87;76
weddell;Camptoplites tricornis;I;Animalia;Bryozoa;Gymnolaemata;Cheilostomata;Bugulidae;Camptoplites;0.69;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;3116;0;312;13;147;0;0;208;285;0;17;118;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1
weddell;Terebella ehlersi;I;Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Eupolymnia;0.24;predator/scavenger;"invertebrate";2;"omnivorous";2;"benthic";1;5217;0;323;84;98;0;0;237;990;0;44;786;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;2
weddell;Abatus cavernosus;T;Animalia;Echinodermata;Echinoidea;Spatangoida;Schizasteridae;Abatus;2.7;deposit-feeder;"invertebrate";2;"detrivorous";2;"benthic";1;0;0;0;0;0;0;0;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
weddell;Primnoella;I;Animalia;Cnidaria;Anthozoa;Alcyonacea;Primnoidae;Primnoella;0.13;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;2334;0;568;12;115;0;0;215;86;0;10;120;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1
weddell;Notolepis coatsi;I;Animalia;Chordata;Actinopterygii;Aulopiformes;Paralepididae;Notolepis;3.1;predator;"ectotherm vertebrate";3.48;"carnivorous";4;"pelagic";53;1059;912;154;550;45;0;0;684;578;57;122;267;0;16;8;0;0;0;0;0;0;0;0;10;0;0;0;0;0;42;16
weddell;Alcyonium antarcticum;B;Animalia;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Alcyonium;0.13;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;2480;0;563;0;126;0;0;0;90;0;0;138;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0
weddell;Serolis polita;I;Animalia;Arthropoda;Malacostraca;Isopoda;Serolidae;Serolis;0.1;predator/scavenger;"invertebrate";3.89;"carnivorous";2;"benthic";818;1423;2355;290;356;21;464;10;1069;142;545;808;83;301;6;37;112;25;67;0;6;18;0;7;68;86;67;36;0;21;29;61
weddell;Parmaphorella mawsoni;I;Animalia;Mollusca;Gastropoda;NA;Fissurellidae;Parmaphorella;0.043;grazer;"invertebrate";2;"herbivorous/detrivorous";2;"benthic";1770;2627;0;230;1323;112;0;0;4539;172;0;237;118;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;60
weddell;Actinocyclus actinochilus;B;Plantae;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Hemidiscaceae;Actinocyclus;4.06e-11;"primaryproducer";"primaryproducer";1;"primaryproducer";1;"pelagic";0;6539;0;2038;0;116;0;0;0;2485;0;0;720;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0
weddell;Tedania oxeata;I;Animalia;Porifera;Demospongiae;Poecilosclerida;Tedaniidae;Tedania;5.6;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;4329;0;563;19;148;0;0;202;698;0;23;144;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;1
weddell;Dipulmaris antarctica;I;Animalia;Cnidaria;Scyphozoa;Semaeostomeae;Ulmaridae;Diplulmaris;2.2;predator;"invertebrate";4.03;"carnivorous";4;"pelagic";33;3;423;49;8;0;0;0;666;0;35;5;0;0;0;6;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;13
weddell;Nematocarcinus lanceopes;I;Animalia;Arthropoda;Malacostraca;Decapoda;Nematocarcinidae;Nematocarcinus;1.2;predator;"invertebrate";2.41;"omnivorous";3;"benthic";2630;419;9;88;466;26;0;0;5153;3;835;38;11;0;1;1;0;0;0;0;0;0;0;0;21;0;0;0;0;0;6;84
weddell;Themisto gaudichaudii;I;Animalia;Arthropoda;Malacostraca;Amphipoda;Hyperiidae;Themisto;0.12;predator;"invertebrate";3.68;"carnivorous";3;"pelagic";71;4348;719;594;845;136;0;0;876;672;62;163;669;0;199;1;0;0;0;0;0;0;0;0;20;0;0;0;0;0;56;18
weddell;Clavularia frankiliana;I;Animalia;Cnidaria;Anthozoa;Alcyonacea;Clavulariidae;Clavularia;0.085;predator;"invertebrate";2.38;"omnivorous";1;"benthic";2185;1626;74;591;1078;115;0;0;4139;105;810;716;123;0;25;10;0;0;0;0;0;0;0;0;8;0;0;0;0;0;23;78
weddell;Muraenolepis marmoratus;I;Animalia;Chordata;Actinopterygii;Gadiformes;Muraenolepididae;Muraenolepis;1000;predator;"ectotherm vertebrate";3.17;"omnivorous";4;"benthopelagic";28;1997;743;87;205;116;0;0;708;109;17;70;134;0;57;8;0;0;0;0;0;0;0;0;10;0;0;0;0;0;25;11
weddell;Pagetopsis macropterus;I;Animalia;Chordata;Actinopterygii;Perciformes;Channichthyidae;Pagetopsis;610;predator;"ectotherm vertebrate";4.71;"carnivorous";4;"demersal";746;917;2012;86;104;67;293;40;287;109;156;579;16;260;11;1;0;0;1;0;1;47;0;0;1;101;1;18;0;21;25;51
weddell;Cyclocardia astartoides;I;Animalia;Mollusca;Bivalvia;Veneroida;Carditidae;Cyclocardia;3e-05;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";2;"benthic";0;1581;0;260;6;103;0;0;214;89;0;11;38;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1
weddell;Azpeitia tabularis;B;Plantae;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Hemidiscaceae;Azpeitia;1.14e-11;"primaryproducer";"primaryproducer";1;"primaryproducer";1;"pelagic";0;6539;0;2038;0;116;0;0;0;2485;0;0;720;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0
weddell;Polymastia invaginata;I;Animalia;Porifera;Demospongiae;Hadromerida;Polymastiidae;Polymastia;0.92;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;4331;0;582;20;148;0;0;202;733;0;23;151;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;1
weddell;Astrotoma agassizii;I;Animalia;Echinodermata;Ophiuroidea;Phrynophiurida;Gorgonocephalidae;Astrotoma;4.2;predator/scavenger;"invertebrate";2.87;"omnivorous";2;"benthic";16449;472;195;142;1957;40;274;1179;6437;26;2639;577;42;172;10;70;252;23;81;0;6;8;9;19;22;27;12;22;6;15;20;203
weddell;Vibilia stebbingi;I;Animalia;Arthropoda;Malacostraca;Amphipoda;Vibiliidae;Vibilia;0.00011;predator;"invertebrate";3.68;"omnivorous";4;"pelagic";71;4481;719;613;1055;139;0;0;798;1479;62;241;877;0;200;1;0;0;0;0;0;0;0;0;20;0;0;0;0;0;72;18
weddell;Echiurus antarcticus;I;Animalia;Echiura;Echiuroinea;Echiuridae;Echiurus;NA;0.00088;deposit-feeder;"invertebrate";2;"detrivorous";2;"benthic";0;89;0;22;1;3;0;0;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
weddell;Tentorium semisuberites;I;Animalia;Porifera;Demospongiae;Hadromerida;Polymastiidae;Tentorium;5.6;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;4329;0;563;19;148;0;0;202;698;0;23;144;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;1
weddell;Eunoe hartmanae;I;Animalia;Annelida;Polychaeta;Aciculata;Polynoidae;Eunoe;57;predator/scavenger;"invertebrate";3.76;"omnivorous";2;"benthic";1711;2005;2304;207;1746;26;1415;529;669;580;470;1125;303;713;20;1;74;383;6;27;5;5;37;39;30;343;61;95;58;105;64;88
weddell;Newnesia antarctica;I;Animalia;Mollusca;Gastropoda;Cephalaspidea;Newnesiidae;Newnesia;0.018;grazer;"invertebrate";2;"herbivorous/detrivorous";2;"benthic";1;2856;0;230;44;112;0;0;273;172;0;8;118;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;2
weddell;Odontaster meridionalis;I;Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;0.084;predator/scavenger;"invertebrate";2.97;"omnivorous";2;"benthic";561;584;0;21;98;8;0;0;1512;6;34;112;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;35
weddell;Harmothoe spinosa;I;Animalia;Annelida;Polychaeta;Aciculata;Polynoidae;Harmothoe;6.1;predator/scavenger;"invertebrate";3.65;"omnivorous";2;"benthic";5988;1247;2568;176;2486;22;1346;2097;707;365;652;1223;118;1393;13;1;104;459;10;166;2;1;41;94;30;387;65;52;155;144;64;148
weddell;Silicioflagellata;B;Plantae;Ochrophyta;Dictyochophyceae;Silicoflagellata;NA;NA;3.44e-14;"primaryproducer";"primaryproducer";1;"primaryproducer";1;"pelagic";0;2571;0;1331;0;59;0;0;0;309;0;0;114;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0
weddell;Fissidentalium majorinum;I;Animalia;Mollusca;Scaphopoda;Dentaliida;Dentaliidae;Fissidentalium;0.13;deposit-feeder;"invertebrate";2;"detrivorous";1;"benthic";0;362;0;106;5;13;0;0;225;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1
weddell;Arcturidae;I;Animalia;Arthropoda;Malacostraca;Isopoda;Arcturidae;NA;1.3;deposit-feeder;"invertebrate";2;"detrivorous";3;"benthic";0;2979;0;408;19;180;0;0;215;167;0;10;176;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1
weddell;Tritonia antarctica;I;Animalia;Mollusca;Gastropoda;Nudibranchia;Tritoniidae;Tritonia;0.19;predator;"invertebrate";2.5;"omnivorous";2;"benthic";1;2863;1;230;51;112;0;0;57;172;0;1;118;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;2
weddell;Fragilariopsis separanda;B;Plantae;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;6.04e-13;"primaryproducer";"primaryproducer";1;"primaryproducer";1;"pelagic";0;6539;0;2038;0;116;0;0;0;2485;0;0;720;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0
weddell;Ctenocidaris gigantea;T;Animalia;Echinodermata;Echinoidea;Cidaroida;Ctenocidaridae;Ctenocidaris;16;predator/scavenger;"invertebrate";3.26;"omnivorous";2;"benthic";2184;0;931;0;0;0;0;0;2779;0;203;0;0;0;0;187;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;70
weddell;Eusirus antarcticus;I;Animalia;Arthropoda;Malacostraca;Amphipoda;Eusiridae;Eusirus;0.14;predator/scavenger;"invertebrate";3.1;"omnivorous";3;"benthopelagic";0;4180;333;606;182;136;0;0;376;302;0;58;627;0;199;6;0;0;0;0;0;0;0;0;10;0;0;0;0;0;48;5
weddell;Rhincalanus gigas;I;Animalia;Arthropoda;Maxillopoda;Calanoida;Rhincalanidae;Rhincalanus;0.02;predator;"invertebrate";2.06;"omnivorous";4;"pelagic";2083;1738;2;1680;4263;128;10;66;3055;3002;61;1545;817;264;9;0;11;64;0;0;0;0;0;2;1;371;0;3;0;10;94;72
weddell;Ampelisca richardsoni;I;Animalia;Arthropoda;Malacostraca;Amphipoda;Ampeliscidae;Ampelisca;0.81;predator/scavenger;"invertebrate";2;"omnivorous";3;"benthopelagic";1770;3448;0;606;2090;136;0;0;4155;302;0;790;627;0;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;60
weddell;Magellania joubini;I;Animalia;Brachiopoda;Articulata;Terebratulida;Terebratellidae;Magellania;0.0022;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;53;0;48;1;0;0;0;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
weddell;Dacodraco hunteri;I;Animalia;Chordata;Actinopterygii;Perciformes;Channichthyidae;Dacodraco;330;predator;"ectotherm vertebrate";4.79;"carnivorous";4;"demersal";493;1010;1718;86;10;67;345;3;16;109;3;486;16;219;11;1;0;0;0;0;1;47;0;0;0;101;2;18;0;21;25;40
weddell;Scotoplanes globosa;I;Animalia;Echinodermata;Holothuroidea;Elasipodida;Elpidiidae;Scotoplanes;0.024;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";2;"benthic";1;1665;0;417;18;202;0;0;269;21;0;12;45;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2
weddell;Harmotoe hartmanae;I;Animalia;Annelida;Polychaeta;Phyllodocida;Polynoidae;Harmothoe;5.8;predator/scavenger;"invertebrate";3.68;"omnivorous";2;"benthic";2639;1990;2149;187;2140;26;1300;837;546;470;491;890;215;1065;18;1;94;461;6;59;5;5;37;39;30;387;61;63;107;134;64;106
weddell;Fragilariopsis rhombica;B;Plantae;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;4.53e-13;"primaryproducer";"primaryproducer";1;"primaryproducer";1;"pelagic";0;6539;0;2038;0;116;0;0;0;2485;0;0;720;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0
weddell;Pontiothauma ergata;I;Animalia;Mollusca;Gastropoda;Neogastropoda;Raphitomidae;Pontiothauma;0.69;predator;"invertebrate";4.19;"carnivorous";2;"benthic";21;2384;543;193;59;35;243;0;368;163;42;225;100;14;13;101;36;9;36;0;1;27;0;1;15;17;12;21;0;1;26;15
weddell;Parborlasia corrugatus;T;Animalia;Nemertea;Anopia;NA;Lineidae;Parborlasia;5800;predator/scavenger;"invertebrate";3.52;carnivorous/necrovorous;2;"benthic";3584;0;1597;0;0;0;0;0;2337;0;391;0;0;0;0;190;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;90
weddell;Urticinopsis antarctica;I;Animalia;Cnidaria;Anthozoa;Actiniaria;Actiniidae;Urticinopsis;2.3;predator;"invertebrate";3.9;"omnivorous";1;"benthic";135;621;1065;55;87;18;0;0;903;13;65;39;2;0;0;10;0;0;0;0;0;0;0;0;10;0;0;0;0;0;6;21
weddell;Notioceramus anomalus;I;Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Notioceramus;0.46;predator/scavenger;"invertebrate";2;"omnivorous";2;"benthic";0;691;0;21;1;8;0;0;220;6;0;5;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1
weddell;Clio pyramidata;I;Animalia;Mollusca;Gastropoda;Thecosomata;Cavoliniidae;Clio;0.017;predator;"invertebrate";3.11;"carnivorous";4;"pelagic";3;1887;394;1268;58;17;0;0;255;1058;2;246;265;0;3;0;0;0;0;0;0;8;0;0;10;0;0;0;0;0;52;6
weddell;Actinocyclus spiritus;B;Plantae;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Heliopeltaceae;Actinoptychus;1.64e-11;"primaryproducer";"primaryproducer";1;"primaryproducer";1;"pelagic";0;6539;0;2038;0;116;0;0;0;2485;0;0;720;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0
weddell;Thalassiosira gracilis expecta;B;Plantae;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;1.92e-11;"primaryproducer";"primaryproducer";1;"primaryproducer";1;"pelagic";0;6539;0;2038;0;116;0;0;0;2485;0;0;720;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0
weddell;Chorismus antarcticus;I;Animalia;Arthropoda;Malacostraca;Decapoda;Hippolytidae;Chorismus;0.21;predator;"invertebrate";3.14;"omnivorous";3;"benthic";17028;293;891;87;1000;27;0;0;6214;6;3962;425;14;0;1;146;0;0;0;0;4;13;0;0;125;0;0;0;0;0;7;206
weddell;Isosicyonis alba;I;Animalia;Cnidaria;Anthozoa;Actiniaria;Actiniidae;Isosicyonis;0.018;predator;"invertebrate";2.14;"omnivorous";1;"benthic";1800;633;76;55;387;18;0;0;4909;13;536;27;2;0;0;8;0;0;0;0;0;0;0;0;10;0;0;0;0;0;6;69
weddell;Fragilariopsis curta;B;Plantae;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;9.11e-14;"primaryproducer";"primaryproducer";1;"primaryproducer";1;"pelagic";0;6539;0;2038;0;116;0;0;0;2485;0;0;720;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0
weddell;Ainigmaptilon antarcticus;I;Animalia;Cnidaria;Anthozoa;Alcyonacea;Primnoidae;Ainigmaptilon;0.13;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;2334;0;568;12;115;0;0;215;86;0;10;120;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1
weddell;Perknaster sladeni;I;Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Perknaster;0.35;predator/scavenger;"invertebrate";2;"omnivorous";2;"benthic";0;691;0;21;1;8;0;0;220;6;0;5;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1
weddell;Melicerita obliqua;I;Animalia;Bryozoa;Gymnolaemata;Cheilostomata;Cellariidae;Melicerita;0.69;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;3116;0;312;13;147;0;0;208;285;0;17;118;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1
weddell;Galiteuthis glacialis;I;Animalia;Mollusca;Cephalopoda;Teuthida;Cranchiidae;Galiteuthis;1800;predator;"invertebrate";3.26;"carnivorous";3;"pelagic";6;635;299;25;51;13;0;0;221;268;0;53;56;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;4
weddell;Elpidia glacialis;I;Animalia;Echinodermata;Holothuroidea;Elasipodida;Elpidiidae;Elpidia;0.01;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";2;"benthic";1;1665;0;417;18;202;0;0;269;21;0;12;45;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2
weddell;Bostrychopora dentata;I;Animalia;Bryozoa;Gymnolaemata;Cheilostomata;Romancheinidae;Bostrychopora;0.085;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;3116;0;312;13;147;0;0;208;285;0;17;118;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1
weddell;Oradarea edentata;I;Animalia;Arthropoda;Malacostraca;Amphipoda;Calliopiidae;Oradarea;0.031;predator/scavenger;"invertebrate";2.06;"omnivorous";3;"benthopelagic";2083;3475;2;620;2432;134;0;0;4062;338;61;802;637;0;201;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;49;66
weddell;Psolidium incertum;I;Animalia;Echinodermata;Holothuroidea;Dendrochirotida;Psolidae;Psolidium;0.043;deposit-feeder;"invertebrate";2;"detrivorous";2;"benthic";1;1665;0;417;18;202;0;0;269;21;0;12;45;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2
weddell;Leptonychotes weddelli;I;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Leptonychotes;770000;predator;"endotherm vertebrate";4.87;"carnivorous";4;"land-based";1092;9;2270;0;42;0;0;0;805;0;523;16;0;0;0;60;0;0;0;0;0;0;0;0;38;0;0;0;0;0;1;58
weddell;Molpadia musculus;I;Animalia;Echinodermata;Holothuroidea;Molpadiida;Molpadiidae;Molpadia;2.3;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";2;"benthic";1;1665;0;417;18;202;0;0;269;21;0;12;45;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2
weddell;Psolus charcoti;I;Animalia;Echinodermata;Holothuroidea;Dendrochirotida;Psolidae;Psolus;0.062;deposit-feeder;"invertebrate";2;"detrivorous";2;"benthic";0;1667;0;417;5;202;0;0;215;21;0;10;45;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1
weddell;Notothenia marmorata;I;Animalia;Chordata;Actinopterygii;Perciformes;Nototheniidae;Notothenia;8600;predator;"ectotherm vertebrate";4.17;"carnivorous";4;"demersal";111;1913;639;97;305;115;0;0;464;121;41;163;146;0;58;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;26;18
weddell;Rossella racovitzae;I;Animalia;Porifera;Hexactinellida;Lyssacinosida;Rossellidae;Rossella;45;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;4527;0;564;23;150;0;0;201;870;0;24;191;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1
weddell;Chiridota weddellensis;I;Animalia;Echinodermata;Holothuroidea;Apodida;Chiridotidae;Chiridota;2.3;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";2;"benthic";1;1665;0;417;18;202;0;0;269;21;0;12;45;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2
weddell;Ypsilocucumis turricata;I;Animalia;Echinodermata;Holothuroidea;Dendrochirotida;Ypsilothuriidae;Ypsilocucumis;0.69;deposit-feeder;"invertebrate";2;"detrivorous";2;"benthic";1;1665;0;417;18;202;0;0;269;21;0;12;45;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2
weddell;Aethotaxis mitopteryx;I;Animalia;Chordata;Actinopterygii;Perciformes;Nototheniidae;Aethotaxis;49;predator;"ectotherm vertebrate";3.86;"carnivorous";4;"benthopelagic";2022;1448;3289;20;1429;12;188;78;1910;84;1064;328;112;106;35;57;46;25;38;0;5;20;16;15;154;7;43;19;0;3;25;84
weddell;Gymnoscopelus nicholsi;I;Animalia;Chordata;Actinopterygii;Myctophiformes;Myctophidae;Gymnoscopelus;110;predator;"ectotherm vertebrate";3.71;"carnivorous";4;"pelagic";189;747;1180;119;548;50;4;13;1073;311;124;257;144;13;10;37;17;0;0;0;1;0;0;0;12;31;0;0;0;0;32;27
weddell;Latrunculia brevis;I;Animalia;Porifera;Demospongiae;Poecilosclerida;Latrunculiidae;Latrunculia;1;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;4329;0;563;19;148;0;0;202;698;0;23;144;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;1
weddell;Cephalodiscus;I;Animalia;Hemichordata;Pterobranchia;Cephalodiscida;Cephalodiscidae;Cephalodiscus;0.2;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;111;0;78;1;0;0;0;223;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1
weddell;Harpagifer antarcticus;I;Animalia;Chordata;Actinopterygii;Perciformes;Harpagiferidae;Harpagifer;36;predator;"ectotherm vertebrate";3.79;"carnivorous";4;"demersal";1003;1495;1284;54;812;27;181;27;1285;95;205;366;141;55;40;94;35;14;47;0;0;22;4;8;17;6;14;20;0;1;26;52
weddell;Acodontaster capitatus;I;Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;5.4;predator/scavenger;"invertebrate";3;"omnivorous";2;"benthic";21;671;7;21;17;8;0;0;293;6;0;25;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7
weddell;Conchoecia hettacra;I;Animalia;Arthropoda;Ostracoda;Halocyprida;Halocyprididae;Conchoecia;0.00044;suspension-feeder;"invertebrate";3.42;"carnivorous";3;"benthic";89;2569;594;1217;248;67;118;12;532;1141;21;599;236;27;1;0;34;44;0;0;0;1;4;0;10;115;5;0;1;2;57;20
weddell;Muraenolepis microps;I;Animalia;Chordata;Actinopterygii;Gadiformes;Muraenolepididae;Muraenolepis;710;predator;"ectotherm vertebrate";3.68;"carnivorous";4;"benthopelagic";1314;1766;2755;70;1251;79;54;48;1900;109;450;255;136;2;55;64;12;12;20;0;4;15;11;9;66;1;0;3;0;0;26;62
weddell;Anoxycalyx joubini;I;Animalia;Porifera;Hexactinellida;Lyssacinosida;Rossellidae;Anoxycalyx;720;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;4523;0;549;22;150;0;0;200;874;0;25;187;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1
weddell;Waldeckia obesa;I;Animalia;Arthropoda;Malacostraca;Amphipoda;Lysianassidae;Waldeckia;1.3;predator/scavenger;"invertebrate";3.37;"omnivorous";3;"benthopelagic";7142;686;2260;274;1399;16;856;1541;1454;122;853;872;29;1530;2;4;265;105;41;24;1;14;15;23;6;300;89;22;152;124;44;153
weddell;Corella eumyota;I;Animalia;Chordata;Ascidiacea;Enterogona;Corellidae;Corella;5.6;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";1;"benthic";0;220;0;82;1;1;0;0;222;5;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1
weddell;Trachythyone parva;I;Animalia;Echinodermata;Holothuroidea;Dendrochirotida;Cucumariidae;Trachythyone;0.043;suspension-feeder;"invertebrate";2;"herbivorous/detrivorous";2;"benthic";1;1665;0;417;18;202;0;0;269;21;0;12;45;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2
weddell;Pista spinifera;I;Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Pista;0.24;predator/scavenger;"invertebrate";2;"omnivorous";2;"benthic";1;5217;0;323;84;98;0;0;237;990;0;44;786;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;2
